invoice_id,subscription_id,invoice_date,amount,currency,status
I001076,S00066,2025-09-18,299.00,EUR,paid
I001077,S00066,2025-10-18,299.00,EUR,open
I001078,S00066,2025-11-18,299.00,EUR,paid
I001079,S00066,2025-12-18,299.00,EUR,paid
I001080,S00066,2026-01-18,299.00,EUR,paid
I001081,S00066,2026-02-18,299.00,EUR,paid
I001082,S00066,2026-03-18,299.00,EUR,paid
I001083,S00066,2026-04-18,299.00,EUR,paid
I001084,S00066,2026-05-18,299.00,EUR,paid
I001085,S00066,2026-06-18,299.00,EUR,paid
I001086,S00066,2026-07-18,299.00,EUR,paid
I001087,S00067,2024-04-11,99.00,EUR,paid
I001088,S00067,2024-05-11,99.00,EUR,paid
I001089,S00067,2024-06-11,99.00,EUR,failed
I001090,S00067,2024-07-11,99.00,EUR,paid
I001091,S00067,2024-08-11,99.00,EUR,paid
I001092,S00067,2024-09-11,99.00,EUR,paid
I001093,S00067,2024-10-11,99.00,EUR,paid
I001094,S00067,2024-11-11,99.00,EUR,open
I001095,S00067,2024-12-11,99.00,EUR,paid
I001096,S00067,2025-01-11,99.00,EUR,paid
I001097,S00067,2025-02-11,99.00,EUR,paid
I001098,S00067,2025-03-11,99.00,EUR,paid
I001099,S00067,2025-04-11,99.00,EUR,paid
I001100,S00067,2025-05-11,99.00,EUR,paid
I001101,S00067,2025-06-11,99.00,EUR,paid
I001102,S00067,2025-07-11,99.00,EUR,paid
I001103,S00067,2025-08-11,99.00,EUR,paid
I001104,S00067,2025-09-11,99.00,EUR,paid
I001105,S00067,2025-10-11,99.00,EUR,paid
I001106,S00067,2025-11-11,99.00,EUR,open
I001107,S00067,2025-12-11,99.00,EUR,paid
I001108,S00067,2026-01-11,99.00,EUR,paid
I001109,S00067,2026-02-11,99.00,EUR,paid
I001110,S00067,2026-03-11,99.00,EUR,paid
I001111,S00067,2026-04-11,99.00,EUR,open
I001112,S00067,2026-05-11,99.00,EUR,open
I001113,S00067,2026-06-11,99.00,EUR,paid
I001114,S00067,2026-07-11,99.00,EUR,paid
I001115,S00068,2024-09-26,299.00,EUR,paid
I001116,S00068,2024-10-26,299.00,EUR,open
I001117,S00068,2024-11-26,299.00,EUR,open
I001118,S00068,2024-12-26,299.00,EUR,paid
I001119,S00068,2025-01-26,299.00,EUR,paid
I001120,S00068,2025-02-26,299.00,EUR,open
I001121,S00068,2025-03-26,299.00,EUR,paid
I001122,S00068,2025-04-26,299.00,EUR,failed
I001123,S00068,2025-05-26,299.00,EUR,paid
I001124,S00068,2025-06-26,299.00,EUR,paid
I001125,S00068,2025-07-26,299.00,EUR,paid
I001126,S00068,2025-08-26,299.00,EUR,paid
I001127,S00068,2025-09-26,299.00,EUR,paid
I001128,S00068,2025-10-26,299.00,EUR,paid
I001129,S00068,2025-11-26,299.00,EUR,paid
I001130,S00068,2025-12-26,299.00,EUR,paid
I001131,S00068,2026-01-26,299.00,EUR,paid
I001132,S00068,2026-02-26,299.00,EUR,open
I001133,S00068,2026-03-26,299.00,EUR,paid
I001134,S00068,2026-04-26,299.00,EUR,paid
I001135,S00068,2026-05-26,299.00,EUR,paid
I001136,S00068,2026-06-26,299.00,EUR,failed
I001137,S00068,2026-07-26,299.00,EUR,paid
I001138,S00069,2025-04-27,29.00,EUR,paid
I001139,S00069,2025-05-27,29.00,EUR,failed
I001140,S00069,2025-06-27,29.00,EUR,paid
I001141,S00069,2025-07-27,29.00,EUR,paid
I001142,S00069,2025-08-27,29.00,EUR,paid
I001143,S00069,2025-09-27,29.00,EUR,paid
I001144,S00069,2025-10-27,29.00,EUR,paid
I001145,S00069,2025-11-27,29.00,EUR,failed
I001146,S00069,2025-12-27,29.00,EUR,paid
I001147,S00069,2026-01-27,29.00,EUR,paid
I001148,S00069,2026-02-27,29.00,EUR,paid
I001149,S00069,2026-03-27,29.00,EUR,paid
I001150,S00069,2026-04-27,29.00,EUR,failed
I001151,S00069,2026-05-27,29.00,EUR,paid
I001152,S00069,2026-06-27,29.00,EUR,paid
I001153,S00069,2026-07-27,29.00,EUR,failed
I001154,S00070,2025-12-07,99.00,EUR,paid
I001155,S00070,2026-01-07,99.00,EUR,paid
I001156,S00070,2026-02-07,99.00,EUR,paid
I001157,S00070,2026-03-07,99.00,EUR,paid
I001158,S00070,2026-04-07,99.00,EUR,paid
I001159,S00070,2026-05-07,99.00,EUR,paid
I001160,S00070,2026-06-07,99.00,EUR,paid
I001161,S00070,2026-07-07,99.00,EUR,paid
I001162,S00071,2024-05-19,29.00,EUR,paid
I001163,S00071,2024-06-19,29.00,EUR,paid
I001164,S00071,2024-07-19,29.00,EUR,paid
I001165,S00071,2024-08-19,29.00,EUR,paid
I001166,S00071,2024-09-19,29.00,EUR,paid
I001167,S00071,2024-10-19,29.00,EUR,paid
I001168,S00071,2024-11-19,29.00,EUR,paid
I001169,S00071,2024-12-19,29.00,EUR,paid
I001170,S00071,2025-01-19,29.00,EUR,paid
I001171,S00071,2025-02-19,29.00,EUR,paid
I001172,S00071,2025-03-19,29.00,EUR,paid
I001173,S00071,2025-04-19,29.00,EUR,paid
I001174,S00071,2025-05-19,29.00,EUR,paid
I001175,S00071,2025-06-19,29.00,EUR,paid
I001176,S00071,2025-07-19,29.00,EUR,paid
I001177,S00071,2025-08-19,29.00,EUR,paid
I001178,S00071,2025-09-19,29.00,EUR,paid
I001179,S00071,2025-10-19,29.00,EUR,paid
I001180,S00071,2025-11-19,29.00,EUR,paid
I001181,S00071,2025-12-19,29.00,EUR,paid
I001182,S00071,2026-01-19,29.00,EUR,paid
I001183,S00071,2026-02-19,29.00,EUR,paid
I001184,S00071,2026-03-19,29.00,EUR,paid
I001185,S00071,2026-04-19,29.00,EUR,paid
I001186,S00071,2026-05-19,29.00,EUR,open
I001187,S00071,2026-06-19,29.00,EUR,open
I001188,S00071,2026-07-19,29.00,EUR,failed
I001189,S00072,2024-05-31,29.00,EUR,paid
I001190,S00072,2024-06-28,29.00,EUR,paid
I001191,S00072,2024-07-28,29.00,EUR,paid
I001192,S00072,2024-08-28,29.00,EUR,paid
I001193,S00072,2024-09-28,29.00,EUR,paid
I001194,S00072,2024-10-28,29.00,EUR,paid
I001195,S00072,2024-11-28,29.00,EUR,paid
I001196,S00072,2024-12-28,29.00,EUR,paid
I001197,S00072,2025-01-28,29.00,EUR,paid
I001198,S00072,2025-02-28,29.00,EUR,paid
I001199,S00072,2025-03-28,29.00,EUR,paid
I001200,S00072,2025-04-28,29.00,EUR,paid
I001201,S00072,2025-05-28,29.00,EUR,paid
I001202,S00072,2025-06-28,29.00,EUR,paid
I001203,S00072,2025-07-28,29.00,EUR,paid
I001204,S00072,2025-08-28,29.00,EUR,paid
I001205,S00072,2025-09-28,29.00,EUR,paid
I001206,S00072,2025-10-28,29.00,EUR,paid
I001207,S00072,2025-11-28,29.00,EUR,failed
I001208,S00072,2025-12-28,29.00,EUR,paid
I001209,S00072,2026-01-28,29.00,EUR,paid
I001210,S00072,2026-02-28,29.00,EUR,paid
I001211,S00072,2026-03-28,29.00,EUR,paid
I001212,S00072,2026-04-28,29.00,EUR,paid
I001213,S00072,2026-05-28,29.00,EUR,paid
I001214,S00072,2026-06-28,29.00,EUR,open
I001215,S00072,2026-07-28,29.00,EUR,failed
I001216,S00073,2025-02-24,29.00,EUR,paid
I001217,S00073,2025-03-24,29.00,EUR,paid
I001218,S00073,2025-04-24,29.00,EUR,failed
I001219,S00073,2025-05-24,29.00,EUR,paid
I001220,S00073,2025-06-24,29.00,EUR,paid
I001221,S00073,2025-07-24,29.00,EUR,failed
I001222,S00073,2025-08-24,29.00,EUR,failed
I001223,S00073,2025-09-24,29.00,EUR,paid
I001224,S00073,2025-10-24,29.00,EUR,paid
I001225,S00073,2025-11-24,29.00,EUR,paid
I001226,S00073,2025-12-24,29.00,EUR,paid
I001227,S00073,2026-01-24,29.00,EUR,paid
I001228,S00073,2026-02-24,29.00,EUR,paid
I001229,S00073,2026-03-24,29.00,EUR,paid
I001230,S00073,2026-04-24,29.00,EUR,paid
I001231,S00073,2026-05-24,29.00,EUR,paid
I001232,S00073,2026-06-24,29.00,EUR,paid
I001233,S00073,2026-07-24,29.00,EUR,paid
I001234,S00074,2025-10-23,29.00,EUR,paid
I001235,S00074,2025-11-23,29.00,EUR,paid
I001236,S00074,2025-12-23,29.00,EUR,paid
I001237,S00074,2026-01-23,29.00,EUR,failed
I001238,S00074,2026-02-23,29.00,EUR,paid
I001239,S00074,2026-03-23,29.00,EUR,paid
I001240,S00074,2026-04-23,29.00,EUR,paid
I001241,S00074,2026-05-23,29.00,EUR,paid
I001242,S00074,2026-06-23,29.00,EUR,paid
I001243,S00074,2026-07-23,29.00,EUR,paid
I001244,S00075,2025-04-22,99.00,EUR,paid
I001245,S00075,2025-05-22,99.00,EUR,paid
I001246,S00075,2025-06-22,99.00,EUR,paid
I001247,S00075,2025-07-22,99.00,EUR,paid
I001248,S00075,2025-08-22,99.00,EUR,paid
I001249,S00075,2025-09-22,99.00,EUR,paid
I001250,S00075,2025-10-22,99.00,EUR,paid
I001251,S00075,2025-11-22,99.00,EUR,paid
I001252,S00075,2025-12-22,99.00,EUR,paid
I001253,S00075,2026-01-22,99.00,EUR,failed
I001254,S00075,2026-02-22,99.00,EUR,paid
I001255,S00075,2026-03-22,99.00,EUR,paid
I001256,S00075,2026-04-22,99.00,EUR,paid
I001257,S00075,2026-05-22,99.00,EUR,open
I001258,S00075,2026-06-22,99.00,EUR,paid
I001259,S00075,2026-07-22,99.00,EUR,paid
I001260,S00076,2024-12-06,299.00,EUR,paid
I001261,S00076,2025-01-06,299.00,EUR,paid
I001262,S00076,2025-02-06,299.00,EUR,open
I001263,S00076,2025-03-06,299.00,EUR,paid
I001264,S00076,2025-04-06,299.00,EUR,paid
I001265,S00076,2025-05-06,299.00,EUR,paid
I001266,S00076,2025-06-06,299.00,EUR,paid
I001267,S00076,2025-07-06,299.00,EUR,paid
I001268,S00076,2025-08-06,299.00,EUR,paid
I001269,S00076,2025-09-06,299.00,EUR,paid
I001270,S00076,2025-10-06,299.00,EUR,paid
I001271,S00076,2025-11-06,299.00,EUR,failed
I001272,S00076,2025-12-06,299.00,EUR,paid
I001273,S00076,2026-01-06,299.00,EUR,paid
I001274,S00076,2026-02-06,299.00,EUR,paid
I001275,S00076,2026-03-06,299.00,EUR,failed
I001276,S00076,2026-04-06,299.00,EUR,paid
I001277,S00076,2026-05-06,299.00,EUR,paid
I001278,S00076,2026-06-06,299.00,EUR,paid
I001279,S00076,2026-07-06,299.00,EUR,paid
I001280,S00077,2025-10-26,29.00,EUR,paid
I001281,S00077,2025-11-26,29.00,EUR,paid
I001282,S00077,2025-12-26,29.00,EUR,paid
I001283,S00077,2026-01-26,29.00,EUR,paid
I001284,S00077,2026-02-26,29.00,EUR,paid
I001285,S00077,2026-03-26,29.00,EUR,paid
I001286,S00077,2026-04-26,29.00,EUR,paid
I001287,S00077,2026-05-26,29.00,EUR,paid
I001288,S00077,2026-06-26,29.00,EUR,paid
I001289,S00077,2026-07-26,29.00,EUR,paid
I001290,S00078,2025-05-19,299.00,EUR,paid
I001291,S00078,2025-06-19,299.00,EUR,paid
I001292,S00078,2025-07-19,299.00,EUR,failed
I001293,S00078,2025-08-19,299.00,EUR,paid
I001294,S00078,2025-09-19,299.00,EUR,failed
I001295,S00078,2025-10-19,299.00,EUR,paid
I001296,S00078,2025-11-19,299.00,EUR,paid
I001297,S00078,2025-12-19,299.00,EUR,paid
I001298,S00078,2026-01-19,299.00,EUR,paid
I001299,S00078,2026-02-19,299.00,EUR,paid
I001300,S00078,2026-03-19,299.00,EUR,paid
I001301,S00078,2026-04-19,299.00,EUR,paid
I001302,S00078,2026-05-19,299.00,EUR,paid
I001303,S00078,2026-06-19,299.00,EUR,paid
I001304,S00078,2026-07-19,299.00,EUR,paid
I001305,S00079,2024-02-26,29.00,EUR,paid
I001306,S00079,2024-03-26,29.00,EUR,paid
I001307,S00079,2024-04-26,29.00,EUR,paid
I001308,S00079,2024-05-26,29.00,EUR,paid
I001309,S00079,2024-06-26,29.00,EUR,paid
I001310,S00079,2024-07-26,29.00,EUR,paid
I001311,S00079,2024-08-26,29.00,EUR,failed
I001312,S00079,2024-09-26,29.00,EUR,paid
I001313,S00079,2024-10-26,29.00,EUR,paid
I001314,S00079,2024-11-26,29.00,EUR,paid
I001315,S00079,2024-12-26,29.00,EUR,paid
I001316,S00079,2025-01-26,29.00,EUR,failed
I001317,S00079,2025-02-26,29.00,EUR,paid
I001318,S00079,2025-03-26,29.00,EUR,paid
I001319,S00079,2025-04-26,29.00,EUR,paid
I001320,S00079,2025-05-26,29.00,EUR,paid
I001321,S00079,2025-06-26,29.00,EUR,paid
I001322,S00079,2025-07-26,29.00,EUR,paid
I001323,S00079,2025-08-26,29.00,EUR,paid
I001324,S00079,2025-09-26,29.00,EUR,paid
I001325,S00079,2025-10-26,29.00,EUR,paid
I001326,S00079,2025-11-26,29.00,EUR,paid
I001327,S00079,2025-12-26,29.00,EUR,paid
I001328,S00079,2026-01-26,29.00,EUR,paid
I001329,S00079,2026-02-26,29.00,EUR,paid
I001330,S00079,2026-03-26,29.00,EUR,paid
I001331,S00079,2026-04-26,29.00,EUR,paid
I001332,S00079,2026-05-26,29.00,EUR,paid
I001333,S00079,2026-06-26,29.00,EUR,open
I001334,S00079,2026-07-26,29.00,EUR,paid
I001335,S00080,2025-02-23,29.00,EUR,paid
I001336,S00080,2025-03-23,29.00,EUR,paid
I001337,S00080,2025-04-23,29.00,EUR,paid
I001338,S00080,2025-05-23,29.00,EUR,open
I001339,S00080,2025-06-23,29.00,EUR,paid
I001340,S00080,2025-07-23,29.00,EUR,paid
I001341,S00080,2025-08-23,29.00,EUR,paid
I001342,S00080,2025-09-23,29.00,EUR,paid
I001343,S00080,2025-10-23,29.00,EUR,paid
I001344,S00080,2025-11-23,29.00,EUR,paid
I001345,S00080,2025-12-23,29.00,EUR,paid
I001346,S00080,2026-01-23,29.00,EUR,paid
I001347,S00080,2026-02-23,29.00,EUR,paid
I001348,S00080,2026-03-23,29.00,EUR,paid
I001349,S00080,2026-04-23,29.00,EUR,paid
I001350,S00080,2026-05-23,29.00,EUR,paid
I001351,S00080,2026-06-23,29.00,EUR,paid
I001352,S00080,2026-07-23,29.00,EUR,paid
I001353,S00081,2025-09-26,299.00,EUR,paid
I001354,S00081,2025-10-26,299.00,EUR,paid
I001355,S00081,2025-11-26,299.00,EUR,paid
I001356,S00081,2025-12-26,299.00,EUR,paid
I001357,S00081,2026-01-26,299.00,EUR,paid
I001358,S00081,2026-02-26,299.00,EUR,paid
I001359,S00082,2025-03-05,299.00,EUR,paid
I001360,S00082,2025-04-05,299.00,EUR,paid
I001361,S00082,2025-05-05,299.00,EUR,paid
I001362,S00082,2025-06-05,299.00,EUR,paid
I001363,S00082,2025-07-05,299.00,EUR,paid
I001364,S00082,2025-08-05,299.00,EUR,paid
I001365,S00083,2024-01-08,99.00,EUR,failed
I001366,S00083,2024-02-08,99.00,EUR,paid
I001367,S00083,2024-03-08,99.00,EUR,paid
I001368,S00083,2024-04-08,99.00,EUR,paid
I001369,S00083,2024-05-08,99.00,EUR,paid
I001370,S00083,2024-06-08,99.00,EUR,paid
I001371,S00083,2024-07-08,99.00,EUR,paid
I001372,S00083,2024-08-08,99.00,EUR,paid
I001373,S00083,2024-09-08,99.00,EUR,paid
I001374,S00083,2024-10-08,99.00,EUR,paid
I001375,S00083,2024-11-08,99.00,EUR,paid
I001376,S00083,2024-12-08,99.00,EUR,failed
I001377,S00083,2025-01-08,99.00,EUR,paid
I001378,S00083,2025-02-08,99.00,EUR,paid
I001379,S00083,2025-03-08,99.00,EUR,paid
I001380,S00083,2025-04-08,99.00,EUR,paid
I001381,S00083,2025-05-08,99.00,EUR,paid
I001382,S00083,2025-06-08,99.00,EUR,paid
I001383,S00083,2025-07-08,99.00,EUR,paid
I001384,S00083,2025-08-08,99.00,EUR,paid
I001385,S00083,2025-09-08,99.00,EUR,paid
I001386,S00083,2025-10-08,99.00,EUR,paid
I001387,S00083,2025-11-08,99.00,EUR,paid
I001388,S00083,2025-12-08,99.00,EUR,paid
I001389,S00083,2026-01-08,99.00,EUR,paid
I001390,S00083,2026-02-08,99.00,EUR,paid
I001391,S00083,2026-03-08,99.00,EUR,paid
I001392,S00083,2026-04-08,99.00,EUR,paid
I001393,S00083,2026-05-08,99.00,EUR,paid
I001394,S00083,2026-06-08,99.00,EUR,paid
I001395,S00083,2026-07-08,99.00,EUR,paid
I001396,S00084,2024-11-04,299.00,EUR,paid
I001397,S00084,2024-12-04,299.00,EUR,paid
I001398,S00084,2025-01-04,299.00,EUR,paid
I001399,S00084,2025-02-04,299.00,EUR,paid
I001400,S00084,2025-03-04,299.00,EUR,paid
I001401,S00084,2025-04-04,299.00,EUR,paid
I001402,S00084,2025-05-04,299.00,EUR,paid
I001403,S00084,2025-06-04,299.00,EUR,failed
I001404,S00084,2025-07-04,299.00,EUR,paid
I001405,S00084,2025-08-04,299.00,EUR,paid
I001406,S00084,2025-09-04,299.00,EUR,paid
I001407,S00084,2025-10-04,299.00,EUR,paid
I001408,S00084,2025-11-04,299.00,EUR,failed
I001409,S00084,2025-12-04,299.00,EUR,paid
I001410,S00084,2026-01-04,299.00,EUR,paid
I001411,S00084,2026-02-04,299.00,EUR,paid
I001412,S00084,2026-03-04,299.00,EUR,paid
I001413,S00084,2026-04-04,299.00,EUR,failed
I001414,S00084,2026-05-04,299.00,EUR,paid
I001415,S00084,2026-06-04,299.00,EUR,paid
I001416,S00084,2026-07-04,299.00,EUR,paid
I001417,S00085,2025-05-24,299.00,EUR,paid
I001418,S00085,2025-06-24,299.00,EUR,paid
I001419,S00085,2025-07-24,299.00,EUR,paid
I001420,S00085,2025-08-24,299.00,EUR,paid
I001421,S00085,2025-09-24,299.00,EUR,paid
I001422,S00085,2025-10-24,299.00,EUR,paid
I001423,S00085,2025-11-24,299.00,EUR,paid
I001424,S00085,2025-12-24,299.00,EUR,paid
I001425,S00085,2026-01-24,299.00,EUR,paid
I001426,S00085,2026-02-24,299.00,EUR,paid
I001427,S00085,2026-03-24,299.00,EUR,paid
I001428,S00086,2024-07-29,299.00,EUR,paid
I001429,S00086,2024-08-29,299.00,EUR,paid
I001430,S00086,2024-09-29,299.00,EUR,paid
I001431,S00086,2024-10-29,299.00,EUR,paid
I001432,S00086,2024-11-29,299.00,EUR,paid
I001433,S00086,2024-12-29,299.00,EUR,open
I001434,S00086,2025-01-29,299.00,EUR,failed
I001435,S00086,2025-02-28,299.00,EUR,paid
I001436,S00086,2025-03-28,299.00,EUR,paid
I001437,S00086,2025-04-28,299.00,EUR,failed
I001438,S00086,2025-05-28,299.00,EUR,paid
I001439,S00086,2025-06-28,299.00,EUR,open
I001440,S00086,2025-07-28,299.00,EUR,failed
I001441,S00086,2025-08-28,299.00,EUR,open
I001442,S00086,2025-09-28,299.00,EUR,paid
I001443,S00086,2025-10-28,299.00,EUR,open
I001444,S00086,2025-11-28,299.00,EUR,paid
I001445,S00086,2025-12-28,299.00,EUR,paid
I001446,S00086,2026-01-28,299.00,EUR,paid
I001447,S00086,2026-02-28,299.00,EUR,paid
I001448,S00086,2026-03-28,299.00,EUR,paid
I001449,S00086,2026-04-28,299.00,EUR,paid
I001450,S00086,2026-05-28,299.00,EUR,paid
I001451,S00086,2026-06-28,299.00,EUR,paid
I001452,S00086,2026-07-28,299.00,EUR,paid
I001453,S00087,2024-12-06,29.00,EUR,paid
I001454,S00087,2025-01-06,29.00,EUR,paid
I001455,S00087,2025-02-06,29.00,EUR,open
I001456,S00087,2025-03-06,29.00,EUR,paid
I001457,S00087,2025-04-06,29.00,EUR,paid
I001458,S00087,2025-05-06,29.00,EUR,paid
I001459,S00087,2025-06-06,29.00,EUR,failed
I001460,S00087,2025-07-06,29.00,EUR,paid
I001461,S00087,2025-08-06,29.00,EUR,failed
I001462,S00087,2025-09-06,29.00,EUR,paid
I001463,S00087,2025-10-06,29.00,EUR,paid
I001464,S00087,2025-11-06,29.00,EUR,paid
I001465,S00087,2025-12-06,29.00,EUR,paid
I001466,S00087,2026-01-06,29.00,EUR,paid
I001467,S00087,2026-02-06,29.00,EUR,paid
I001468,S00087,2026-03-06,29.00,EUR,paid
I001469,S00087,2026-04-06,29.00,EUR,paid
I001470,S00087,2026-05-06,29.00,EUR,paid
I001471,S00087,2026-06-06,29.00,EUR,paid
I001472,S00087,2026-07-06,29.00,EUR,paid
I001473,S00088,2025-07-08,99.00,EUR,paid
I001474,S00088,2025-08-08,99.00,EUR,paid
I001475,S00088,2025-09-08,99.00,EUR,paid
I001476,S00088,2025-10-08,99.00,EUR,paid
I001477,S00088,2025-11-08,99.00,EUR,paid
I001478,S00088,2025-12-08,99.00,EUR,paid
I001479,S00088,2026-01-08,99.00,EUR,paid
I001480,S00088,2026-02-08,99.00,EUR,paid
I001481,S00088,2026-03-08,99.00,EUR,paid
I001482,S00088,2026-04-08,99.00,EUR,paid
I001483,S00088,2026-05-08,99.00,EUR,paid
I001484,S00088,2026-06-08,99.00,EUR,paid
I001485,S00088,2026-07-08,99.00,EUR,paid
I001486,S00089,2024-03-05,99.00,EUR,paid
I001487,S00089,2024-04-05,99.00,EUR,paid
I001488,S00089,2024-05-05,99.00,EUR,open
I001489,S00089,2024-06-05,99.00,EUR,paid
I001490,S00089,2024-07-05,99.00,EUR,paid
I001491,S00089,2024-08-05,99.00,EUR,failed
I001492,S00089,2024-09-05,99.00,EUR,paid
I001493,S00089,2024-10-05,99.00,EUR,paid
I001494,S00089,2024-11-05,99.00,EUR,paid
I001495,S00089,2024-12-05,99.00,EUR,paid
I001496,S00089,2025-01-05,99.00,EUR,paid
I001497,S00089,2025-02-05,99.00,EUR,failed
I001498,S00089,2025-03-05,99.00,EUR,paid
I001499,S00089,2025-04-05,99.00,EUR,paid
I001500,S00089,2025-05-05,99.00,EUR,paid
I001501,S00089,2025-06-05,99.00,EUR,paid
I001502,S00089,2025-07-05,99.00,EUR,open
I001503,S00089,2025-08-05,99.00,EUR,paid
I001504,S00089,2025-09-05,99.00,EUR,paid
I001505,S00089,2025-10-05,99.00,EUR,paid
I001506,S00089,2025-11-05,99.00,EUR,paid
I001507,S00089,2025-12-05,99.00,EUR,paid
I001508,S00089,2026-01-05,99.00,EUR,paid
I001509,S00089,2026-02-05,99.00,EUR,paid
I001510,S00089,2026-03-05,99.00,EUR,paid
I001511,S00089,2026-04-05,99.00,EUR,paid
I001512,S00089,2026-05-05,99.00,EUR,paid
I001513,S00089,2026-06-05,99.00,EUR,paid
I001514,S00089,2026-07-05,99.00,EUR,paid
I001515,S00090,2024-11-23,299.00,EUR,paid
I001516,S00090,2024-12-23,299.00,EUR,paid
I001517,S00090,2025-01-23,299.00,EUR,paid
I001518,S00090,2025-02-23,299.00,EUR,failed
I001519,S00090,2025-03-23,299.00,EUR,paid
I001520,S00090,2025-04-23,299.00,EUR,paid
I001521,S00090,2025-05-23,299.00,EUR,paid
I001522,S00091,2025-06-14,99.00,EUR,paid
I001523,S00091,2025-07-14,99.00,EUR,paid
I001524,S00091,2025-08-14,99.00,EUR,paid
I001525,S00091,2025-09-14,99.00,EUR,paid
I001526,S00091,2025-10-14,99.00,EUR,open
I001527,S00091,2025-11-14,99.00,EUR,paid
I001528,S00091,2025-12-14,99.00,EUR,paid
I001529,S00091,2026-01-14,99.00,EUR,paid
I001530,S00091,2026-02-14,99.00,EUR,paid
I001531,S00091,2026-03-14,99.00,EUR,failed
I001532,S00091,2026-04-14,99.00,EUR,paid
I001533,S00091,2026-05-14,99.00,EUR,paid
I001534,S00091,2026-06-14,99.00,EUR,paid
I001535,S00091,2026-07-14,99.00,EUR,paid
I001536,S00092,2024-03-28,29.00,EUR,paid
I001537,S00092,2024-04-28,29.00,EUR,paid
I001538,S00092,2024-05-28,29.00,EUR,paid
I001539,S00092,2024-06-28,29.00,EUR,paid
I001540,S00092,2024-07-28,29.00,EUR,paid
I001541,S00092,2024-08-28,29.00,EUR,paid
I001542,S00092,2024-09-28,29.00,EUR,open
I001543,S00092,2024-10-28,29.00,EUR,paid
I001544,S00092,2024-11-28,29.00,EUR,paid
I001545,S00092,2024-12-28,29.00,EUR,paid
I001546,S00092,2025-01-28,29.00,EUR,paid
I001547,S00092,2025-02-28,29.00,EUR,paid
I001548,S00092,2025-03-28,29.00,EUR,failed
I001549,S00092,2025-04-28,29.00,EUR,paid
I001550,S00092,2025-05-28,29.00,EUR,paid
I001551,S00092,2025-06-28,29.00,EUR,paid
I001552,S00092,2025-07-28,29.00,EUR,paid
I001553,S00092,2025-08-28,29.00,EUR,paid
I001554,S00092,2025-09-28,29.00,EUR,paid
I001555,S00092,2025-10-28,29.00,EUR,paid
I001556,S00092,2025-11-28,29.00,EUR,paid
I001557,S00092,2025-12-28,29.00,EUR,paid
I001558,S00092,2026-01-28,29.00,EUR,paid
I001559,S00092,2026-02-28,29.00,EUR,paid
I001560,S00092,2026-03-28,29.00,EUR,paid
I001561,S00092,2026-04-28,29.00,EUR,paid
I001562,S00092,2026-05-28,29.00,EUR,paid
I001563,S00092,2026-06-28,29.00,EUR,paid
I001564,S00092,2026-07-28,29.00,EUR,paid
I001565,S00093,2024-09-05,99.00,EUR,paid
I001566,S00093,2024-10-05,99.00,EUR,open
I001567,S00093,2024-11-05,99.00,EUR,failed
I001568,S00093,2024-12-05,99.00,EUR,paid
I001569,S00093,2025-01-05,99.00,EUR,paid
I001570,S00093,2025-02-05,99.00,EUR,paid
I001571,S00093,2025-03-05,99.00,EUR,paid
I001572,S00093,2025-04-05,99.00,EUR,paid
I001573,S00093,2025-05-05,99.00,EUR,failed
I001574,S00093,2025-06-05,99.00,EUR,failed
I001575,S00093,2025-07-05,99.00,EUR,failed
I001576,S00093,2025-08-05,99.00,EUR,paid
I001577,S00093,2025-09-05,99.00,EUR,open
I001578,S00093,2025-10-05,99.00,EUR,paid
I001579,S00093,2025-11-05,99.00,EUR,paid
I001580,S00093,2025-12-05,99.00,EUR,paid
I001581,S00093,2026-01-05,99.00,EUR,paid
I001582,S00093,2026-02-05,99.00,EUR,failed
I001583,S00093,2026-03-05,99.00,EUR,paid
I001584,S00093,2026-04-05,99.00,EUR,paid
I001585,S00093,2026-05-05,99.00,EUR,paid
I001586,S00093,2026-06-05,99.00,EUR,paid
I001587,S00093,2026-07-05,99.00,EUR,paid
I001588,S00094,2024-04-22,29.00,EUR,paid
I001589,S00094,2024-05-22,29.00,EUR,paid
I001590,S00094,2024-06-22,29.00,EUR,paid
I001591,S00094,2024-07-22,29.00,EUR,paid
I001592,S00094,2024-08-22,29.00,EUR,paid
I001593,S00094,2024-09-22,29.00,EUR,paid
I001594,S00094,2024-10-22,29.00,EUR,paid
I001595,S00094,2024-11-22,29.00,EUR,paid
I001596,S00094,2024-12-22,29.00,EUR,paid
I001597,S00095,2024-11-15,29.00,EUR,paid
I001598,S00095,2024-12-15,29.00,EUR,paid
I001599,S00095,2025-01-15,29.00,EUR,paid
I001600,S00095,2025-02-15,29.00,EUR,paid
I001601,S00095,2025-03-15,29.00,EUR,paid
I001602,S00095,2025-04-15,29.00,EUR,paid
I001603,S00095,2025-05-15,29.00,EUR,paid
I001604,S00095,2025-06-15,29.00,EUR,paid
I001605,S00095,2025-07-15,29.00,EUR,paid
I001606,S00095,2025-08-15,29.00,EUR,paid
I001607,S00095,2025-09-15,29.00,EUR,paid
I001608,S00095,2025-10-15,29.00,EUR,paid
I001609,S00095,2025-11-15,29.00,EUR,paid
I001610,S00095,2025-12-15,29.00,EUR,paid
I001611,S00095,2026-01-15,29.00,EUR,paid
I001612,S00095,2026-02-15,29.00,EUR,paid
I001613,S00095,2026-03-15,29.00,EUR,paid
